membre_id,lead_id,date_adhesion,proprietaire_origine,age,genre,commune,source_acquisition,statut_membre,date_dernier_passage,frequence_hebdo,utilisation_coaching,score_risque_churn
MEM-00978,,2024-04-11,USR-01,54,H,Buc,instagram,actif,2026-06-16,0.8,faux,78
MEM-00979,,2024-08-26,USR-02,42,F,Buc,site_web,actif,2026-06-21,1.0,vrai,73
MEM-00980,,2021-08-26,USR-02,59,F,Vélizy-Villacoublay,site_web,actif,2026-03-10,0.0,faux,100
MEM-00981,,2021-01-06,USR-02,53,H,Vélizy-Villacoublay,instagram,actif,2026-06-20,4.7,faux,7
MEM-00982,,2025-02-23,USR-02,48,F,Buc,site_web,actif,2026-06-17,3.0,faux,30
MEM-00983,,2022-08-07,USR-02,34,H,Le Chesnay-Rocquencourt,instagram,actif,2026-06-18,3.3,faux,29
MEM-00984,,2022-12-04,USR-02,28,F,Versailles,google_ads,actif,2026-06-19,2.8,faux,46
MEM-00985,,2021-12-11,USR-02,33,H,Buc,recommandation,actif,2026-06-20,0.9,faux,61
MEM-00986,,2022-01-23,USR-01,43,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-17,2.7,faux,41
MEM-00987,,2022-10-04,USR-02,24,F,Saint-Cyr-l'École,instagram,actif,2026-03-11,0.0,faux,100
MEM-00988,,2024-06-09,USR-02,35,H,Versailles,google_ads,actif,2026-06-19,0.3,vrai,75
MEM-00989,,2024-04-30,USR-02,33,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-20,2.8,faux,44
MEM-00990,,2023-03-03,USR-02,36,F,Versailles,instagram,actif,2026-03-07,0.0,faux,100
MEM-00991,,2025-04-06,USR-02,35,H,Buc,recommandation,actif,2026-06-20,2.1,faux,54
MEM-00992,,2021-12-16,USR-02,53,F,Versailles,instagram,actif,2026-06-19,1.8,faux,49
MEM-00993,,2021-06-14,USR-02,36,H,Versailles,recommandation,actif,2026-06-18,2.4,vrai,44
MEM-00994,,2026-05-16,USR-01,53,F,Saint-Cyr-l'École,instagram,actif,2026-05-04,0.0,faux,100
MEM-00995,,2021-11-19,USR-02,20,H,Versailles,google_ads,actif,2026-06-21,2.3,vrai,38
MEM-00996,,2021-10-29,USR-01,37,H,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-18,3.1,faux,43
MEM-00997,,2025-03-22,USR-02,41,F,Versailles,instagram,actif,2026-06-21,2.4,faux,36
MEM-00998,,2026-02-16,USR-02,32,H,Versailles,site_web,actif,2026-06-21,1.0,faux,66
MEM-00999,,2025-01-14,USR-02,21,H,Versailles,recommandation,actif,2026-06-21,3.6,faux,31
MEM-01000,,2026-04-24,USR-02,54,F,Viroflay,google_ads,actif,2026-06-17,2.8,faux,40
MEM-01001,,2023-05-09,USR-02,37,H,Viroflay,google_ads,actif,2026-06-19,2.5,faux,48
MEM-01002,,2021-12-31,USR-02,52,F,Viroflay,instagram,actif,2026-06-21,2.3,faux,45
MEM-01003,,2023-12-28,USR-02,20,F,Jouy-en-Josas,site_web,actif,2026-06-12,2.0,faux,51
MEM-01004,,2023-12-21,USR-02,55,H,Versailles,site_web,actif,2026-06-21,2.9,faux,37
MEM-01005,,2025-04-06,USR-02,49,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-19,1.4,faux,65
MEM-01006,,2021-03-14,USR-02,41,H,Le Chesnay-Rocquencourt,instagram,actif,2026-06-19,2.7,faux,48
MEM-01007,,2022-04-08,USR-02,41,H,Buc,recommandation,actif,2026-06-21,2.6,faux,48
MEM-01008,,2025-04-14,USR-02,24,F,Versailles,google_ads,actif,2026-06-10,0.4,faux,81
MEM-01009,,2025-03-28,USR-02,44,H,Le Chesnay-Rocquencourt,instagram,actif,2026-03-14,0.0,faux,100
MEM-01010,,2025-01-22,USR-02,22,F,Versailles,recommandation,actif,2026-06-21,2.2,faux,55
MEM-01011,,2022-01-29,USR-01,58,F,Vélizy-Villacoublay,google_ads,actif,2026-03-07,0.0,vrai,100
MEM-01012,,2023-07-31,USR-02,48,F,Le Chesnay-Rocquencourt,site_web,actif,2026-04-03,0.0,faux,100
MEM-01013,,2023-05-25,USR-01,48,F,Versailles,recommandation,actif,2026-06-17,2.0,faux,60
MEM-01014,,2025-07-01,USR-02,23,F,Le Chesnay-Rocquencourt,site_web,actif,2026-04-28,0.0,faux,100
MEM-01015,,2024-03-17,USR-02,41,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-17,1.5,vrai,65
MEM-01016,,2021-09-11,USR-01,39,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-20,1.8,faux,51
MEM-01017,,2022-02-15,USR-02,44,H,Vélizy-Villacoublay,google_ads,actif,2026-06-19,2.6,vrai,49
MEM-01018,,2021-02-15,USR-02,40,H,Versailles,site_web,actif,2026-06-21,3.6,vrai,21
MEM-01019,,2022-10-03,USR-01,43,H,Bailly,instagram,actif,2026-06-18,3.2,faux,40
MEM-01020,,2025-09-07,USR-01,59,H,Buc,instagram,actif,2026-06-19,1.9,vrai,51
MEM-01021,,2022-04-27,USR-02,42,H,Viroflay,site_web,actif,2026-06-16,0.7,faux,68
MEM-01022,,2021-12-18,USR-02,43,F,Buc,recommandation,actif,2026-06-20,1.2,faux,69
MEM-01023,,2023-03-23,USR-02,47,F,Viroflay,instagram,actif,2026-06-21,2.2,faux,49
MEM-01024,,2024-03-06,USR-02,29,H,Viroflay,instagram,actif,2026-04-07,0.0,faux,100
MEM-01025,,2021-01-26,USR-01,43,F,Saint-Cyr-l'École,instagram,actif,2026-06-21,3.7,vrai,21
MEM-01026,,2024-12-18,USR-02,22,H,Versailles,instagram,actif,2026-06-21,3.5,faux,36
MEM-01027,,2021-05-13,USR-02,24,H,Saint-Cyr-l'École,recommandation,actif,2026-06-18,0.6,faux,79
MEM-01028,,2021-05-25,USR-02,26,F,Versailles,google_ads,actif,2026-06-13,1.6,faux,58
MEM-01029,,2026-04-15,USR-01,37,H,Vélizy-Villacoublay,google_ads,actif,2026-06-18,3.3,faux,40
MEM-01030,,2026-03-11,USR-02,51,H,Buc,recommandation,actif,2026-06-20,3.5,faux,35
MEM-01031,,2023-09-24,USR-02,56,H,Versailles,google_ads,actif,2026-06-21,2.2,faux,44
MEM-01032,,2022-08-17,USR-02,45,H,Viroflay,instagram,actif,2026-06-06,0.6,faux,74
MEM-01033,,2025-11-11,USR-02,40,F,Viroflay,google_ads,actif,2026-06-21,3.0,vrai,28
MEM-01034,,2026-04-21,USR-01,59,F,Versailles,instagram,actif,2026-06-20,2.7,vrai,35
MEM-01035,,2022-12-28,USR-02,50,H,Versailles,google_ads,actif,2026-06-18,1.5,faux,61
MEM-01036,,2021-08-15,USR-02,34,F,Buc,instagram,actif,2026-06-21,1.6,faux,54
MEM-01037,,2021-03-18,USR-02,60,F,Versailles,site_web,actif,2026-06-21,3.1,faux,40
MEM-01038,,2021-02-10,USR-02,51,H,Versailles,instagram,actif,2026-06-14,0.3,faux,75
MEM-01039,,2022-08-25,USR-02,39,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-19,2.9,faux,32
MEM-01040,,2026-01-26,USR-02,44,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-04-06,0.0,faux,100
MEM-01041,,2022-04-21,USR-02,24,H,Bailly,google_ads,actif,2026-06-20,3.1,faux,39
MEM-01042,,2025-09-17,USR-01,49,F,Versailles,google_ads,actif,2026-06-05,0.4,faux,80
MEM-01043,,2025-07-06,USR-02,47,F,Le Chesnay-Rocquencourt,site_web,actif,2026-06-19,2.3,faux,50
MEM-01044,,2023-11-15,USR-02,47,H,Versailles,recommandation,actif,2026-06-11,0.4,faux,81
MEM-01045,,2021-03-10,USR-02,55,H,Versailles,site_web,actif,2026-06-21,1.4,faux,58
MEM-01046,,2023-05-13,USR-02,44,F,Jouy-en-Josas,site_web,actif,2026-06-21,2.3,faux,38
MEM-01047,,2025-09-11,USR-02,19,H,Versailles,instagram,actif,2026-06-21,2.0,faux,58
MEM-01048,,2025-04-17,USR-02,20,H,Versailles,site_web,actif,2026-06-21,1.7,faux,62
MEM-01049,,2022-04-17,USR-01,36,H,Versailles,instagram,actif,2026-06-19,2.8,faux,37
MEM-01050,,2023-04-09,USR-01,53,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-11,0.3,faux,75
MEM-01051,,2022-08-27,USR-02,41,F,Viroflay,recommandation,actif,2026-03-18,0.0,faux,100
MEM-01052,,2023-12-15,USR-01,56,F,Viroflay,google_ads,actif,2026-06-17,3.2,faux,39
MEM-01053,,2024-06-02,USR-02,58,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-09,0.6,faux,71
MEM-01054,,2022-02-13,USR-02,32,H,Versailles,site_web,actif,2026-06-21,1.6,faux,57
MEM-01055,,2023-01-23,USR-01,38,H,Bailly,instagram,actif,2026-06-20,3.3,faux,27
MEM-01056,,2025-03-20,USR-02,43,H,Jouy-en-Josas,instagram,actif,2026-06-21,4.3,faux,19
MEM-01057,,2025-02-18,USR-02,38,H,Viroflay,google_ads,actif,2026-06-19,3.4,faux,24
MEM-01058,,2022-08-29,USR-02,59,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-21,3.6,faux,30
MEM-01059,,2022-05-11,USR-02,26,H,Versailles,instagram,actif,2026-06-21,3.2,faux,32
MEM-01060,,2026-02-14,USR-01,27,F,Versailles,instagram,actif,2026-06-18,1.9,faux,53
MEM-01061,,2021-07-22,USR-02,45,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-19,1.6,faux,53
MEM-01062,,2026-03-22,USR-02,51,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-04,0.3,vrai,81
MEM-01063,,2022-01-29,USR-02,55,F,Versailles,google_ads,actif,2026-04-07,0.0,faux,100
MEM-01064,,2024-05-21,USR-02,28,F,Buc,google_ads,actif,2026-06-21,2.3,faux,51
MEM-01065,,2024-12-08,USR-01,48,F,Versailles,recommandation,actif,2026-06-21,3.5,faux,25
MEM-01066,,2023-09-23,USR-02,53,H,Viroflay,instagram,actif,2026-05-11,0.0,faux,98
MEM-01067,,2021-08-10,USR-02,38,F,Vélizy-Villacoublay,instagram,actif,2026-06-21,2.1,faux,42
MEM-01068,,2025-01-07,USR-02,50,H,Vélizy-Villacoublay,google_ads,actif,2026-06-16,0.3,faux,79
MEM-01069,,2022-01-20,USR-01,58,H,Versailles,google_ads,actif,2026-06-21,3.5,faux,24
MEM-01070,,2022-05-21,USR-01,47,H,Buc,google_ads,actif,2026-04-07,0.0,vrai,100
MEM-01071,,2024-12-02,USR-02,48,H,Versailles,instagram,actif,2026-06-19,3.4,faux,25
MEM-01072,,2022-09-27,USR-02,22,H,Saint-Cyr-l'École,google_ads,actif,2026-06-17,2.4,faux,46
MEM-01073,,2023-09-17,USR-02,19,H,Versailles,recommandation,actif,2026-06-20,1.9,faux,60
MEM-01074,,2024-07-09,USR-02,22,F,Versailles,instagram,actif,2026-06-20,2.6,faux,46
MEM-01075,,2022-04-18,USR-01,26,H,Vélizy-Villacoublay,instagram,actif,2026-06-21,2.4,faux,44
MEM-01076,,2023-03-18,USR-02,43,H,Viroflay,site_web,actif,2026-05-14,0.0,faux,96
MEM-01077,,2024-12-25,USR-01,26,H,Versailles,site_web,actif,2026-06-21,3.2,faux,37
MEM-01078,,2023-02-15,USR-01,35,H,Buc,site_web,actif,2026-04-08,0.0,faux,100
MEM-01079,,2023-04-11,USR-02,54,H,Jouy-en-Josas,google_ads,actif,2026-06-21,4.3,faux,20
MEM-01080,,2023-08-26,USR-02,28,F,Vélizy-Villacoublay,google_ads,actif,2026-06-20,4.5,faux,18
MEM-01081,,2023-01-14,USR-02,45,F,Versailles,site_web,actif,2026-06-21,2.3,faux,52
MEM-01082,,2025-07-15,USR-02,52,F,Viroflay,instagram,actif,2026-06-21,4.2,faux,24
MEM-01083,,2021-04-21,USR-02,43,H,Viroflay,site_web,actif,2026-06-21,2.7,faux,44
MEM-01084,,2024-05-31,USR-02,35,F,Saint-Cyr-l'École,instagram,actif,2026-06-21,2.5,vrai,47
MEM-01085,,2023-06-28,USR-02,29,F,Versailles,instagram,actif,2026-06-16,3.0,faux,34
MEM-01086,,2025-02-26,USR-02,43,F,Versailles,google_ads,actif,2026-06-20,1.9,faux,54
MEM-01087,,2026-04-27,USR-02,54,F,Buc,instagram,actif,2026-06-17,3.1,faux,41
MEM-01088,,2026-04-07,USR-02,51,F,Versailles,instagram,actif,2026-06-20,3.2,faux,27
MEM-01089,,2022-08-26,USR-02,51,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-21,2.7,vrai,44
MEM-01090,,2025-08-24,USR-02,54,H,Versailles,google_ads,actif,2026-06-17,2.2,faux,45
MEM-01091,,2022-09-06,USR-02,20,H,Versailles,google_ads,actif,2026-06-21,1.1,faux,71
MEM-01092,,2023-06-01,USR-02,27,H,Buc,google_ads,actif,2026-06-21,3.1,faux,40
MEM-01093,,2024-08-20,USR-01,25,H,Viroflay,google_ads,actif,2026-06-16,3.0,vrai,39
MEM-01094,,2024-07-01,USR-02,52,F,Versailles,google_ads,actif,2026-06-20,2.3,vrai,46
MEM-01095,,2021-04-01,USR-01,28,F,Vélizy-Villacoublay,google_ads,actif,2026-06-11,0.8,faux,67
MEM-01096,,2024-11-30,USR-01,23,H,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-20,2.9,vrai,42
MEM-01097,,2024-05-06,USR-02,56,H,Versailles,instagram,actif,2026-06-21,3.9,faux,21
MEM-01098,,2025-07-31,USR-02,57,H,Viroflay,instagram,actif,2026-02-27,0.0,faux,100
MEM-01099,,2025-03-10,USR-02,24,F,Buc,site_web,actif,2026-05-17,0.0,faux,100
MEM-01100,,2023-07-13,USR-01,22,F,Versailles,instagram,actif,2026-06-21,4.5,faux,11
MEM-01101,,2025-09-26,USR-02,52,H,Bailly,recommandation,actif,2026-05-03,0.0,faux,100
MEM-01102,,2025-12-18,USR-01,39,H,Le Chesnay-Rocquencourt,instagram,actif,2026-03-21,0.0,faux,100
MEM-01103,,2025-12-27,USR-02,30,F,Viroflay,site_web,actif,2026-06-21,1.8,faux,47
MEM-01104,,2022-05-13,USR-02,23,F,Versailles,instagram,actif,2026-06-18,2.6,faux,38
MEM-01105,,2026-03-14,USR-02,33,F,Jouy-en-Josas,site_web,actif,2026-06-21,3.5,vrai,20
MEM-01106,,2022-01-07,USR-02,39,H,Bailly,instagram,actif,2026-06-20,3.6,faux,33
MEM-01107,,2025-03-18,USR-02,40,H,Vélizy-Villacoublay,recommandation,actif,2026-03-18,0.0,faux,100
MEM-01108,,2023-09-25,USR-02,50,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-20,0.8,faux,62
MEM-01109,,2026-01-22,USR-02,55,H,Buc,site_web,actif,2026-06-06,0.3,faux,77
MEM-01110,,2025-08-12,USR-02,43,H,Saint-Cyr-l'École,instagram,actif,2026-06-17,2.1,faux,46
MEM-01111,,2024-09-11,USR-02,42,H,Versailles,instagram,actif,2026-06-18,3.1,faux,35
MEM-01112,,2025-03-13,USR-02,57,H,Le Chesnay-Rocquencourt,instagram,actif,2026-06-21,2.3,faux,45
MEM-01113,,2026-03-17,USR-01,55,F,Versailles,site_web,actif,2026-06-19,4.0,faux,15
MEM-01114,,2023-07-23,USR-02,32,F,Versailles,instagram,actif,2026-06-19,4.0,faux,14
MEM-01115,,2022-09-07,USR-02,31,F,Bailly,instagram,actif,2026-06-20,3.5,faux,22
MEM-01116,,2022-11-17,USR-02,50,H,Versailles,recommandation,actif,2026-06-16,2.0,vrai,60
MEM-01117,,2022-10-03,USR-02,45,F,Versailles,instagram,actif,2026-06-21,4.2,faux,15
MEM-01118,,2022-01-31,USR-02,30,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-20,1.0,faux,72
MEM-01119,,2025-11-18,USR-02,57,F,Versailles,instagram,actif,2026-06-21,4.0,faux,28
MEM-01120,,2026-03-14,USR-02,39,H,Viroflay,instagram,actif,2026-06-21,4.5,vrai,11
MEM-01121,,2021-01-30,USR-02,29,F,Bailly,google_ads,actif,2026-06-21,2.3,faux,53
MEM-01122,,2023-03-08,USR-02,59,H,Viroflay,instagram,actif,2026-05-05,0.0,vrai,100
MEM-01123,,2021-02-19,USR-02,54,F,Versailles,instagram,actif,2026-06-21,3.8,faux,22
MEM-01124,,2023-09-02,USR-02,58,F,Saint-Cyr-l'École,instagram,actif,2026-06-21,4.1,faux,16
MEM-01125,,2023-03-20,USR-01,54,H,Versailles,instagram,actif,2026-06-20,4.6,faux,15
MEM-01126,,2022-04-03,USR-01,53,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-19,3.7,faux,19
MEM-01127,,2026-03-08,USR-01,32,F,Versailles,instagram,actif,2026-06-14,1.8,faux,50
MEM-01128,,2022-05-09,USR-02,55,F,Versailles,instagram,actif,2026-06-20,1.2,faux,68
MEM-01129,,2023-04-27,USR-02,33,H,Buc,recommandation,actif,2026-06-17,2.7,faux,47
MEM-01130,,2023-06-02,USR-02,38,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-17,1.5,faux,66
MEM-01131,,2021-11-04,USR-02,40,H,Viroflay,site_web,actif,2026-06-18,2.3,faux,52
MEM-01132,,2021-06-01,USR-01,32,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-18,1.9,faux,61
MEM-01133,,2023-07-12,USR-02,48,F,Versailles,recommandation,actif,2026-06-21,2.0,vrai,45
MEM-01134,,2026-01-05,USR-02,38,F,Versailles,instagram,actif,2026-06-21,4.2,vrai,16
MEM-01135,,2021-08-02,USR-02,45,H,Versailles,site_web,actif,2026-06-21,0.5,faux,78
MEM-01136,,2022-06-17,USR-02,19,H,Saint-Cyr-l'École,instagram,actif,2026-04-05,0.0,faux,100
MEM-01137,,2024-07-15,USR-02,37,H,Buc,recommandation,actif,2026-06-17,1.3,faux,67
MEM-01138,,2024-03-14,USR-02,50,H,Le Chesnay-Rocquencourt,instagram,actif,2026-06-21,3.5,vrai,33
MEM-01139,,2024-11-17,USR-02,43,H,Viroflay,recommandation,actif,2026-06-20,2.9,faux,43
MEM-01140,,2025-09-25,USR-02,46,F,Viroflay,instagram,actif,2026-06-20,3.9,faux,29
MEM-01141,,2025-12-07,USR-02,35,H,Bailly,google_ads,actif,2026-06-21,1.9,faux,50
MEM-01142,,2025-12-10,USR-02,60,H,Versailles,recommandation,actif,2026-06-17,1.6,vrai,62
MEM-01143,,2023-05-26,USR-01,36,F,Buc,site_web,actif,2026-03-08,0.0,faux,100
MEM-01144,,2023-02-07,USR-02,52,H,Versailles,site_web,actif,2026-05-11,0.0,faux,97
MEM-01145,,2024-04-09,USR-02,41,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-21,4.1,faux,19
MEM-01146,,2023-07-24,USR-02,32,F,Versailles,site_web,actif,2026-06-20,3.7,faux,26
MEM-01147,,2022-06-28,USR-02,59,F,Versailles,instagram,actif,2026-06-21,2.3,faux,45
MEM-01148,,2025-08-15,USR-02,58,H,Bailly,google_ads,actif,2026-06-20,1.3,faux,64
MEM-01149,,2021-07-24,USR-02,59,F,Jouy-en-Josas,instagram,actif,2026-04-14,0.0,faux,100
MEM-01150,,2024-12-15,USR-02,36,F,Saint-Cyr-l'École,instagram,actif,2026-06-21,2.5,vrai,49
MEM-01151,,2021-04-06,USR-02,57,H,Versailles,instagram,actif,2026-06-21,3.1,faux,36
MEM-01152,,2021-03-10,USR-02,23,F,Versailles,instagram,actif,2026-05-19,0.0,faux,100
MEM-01153,,2023-09-14,USR-02,55,H,Versailles,google_ads,actif,2026-06-14,1.6,vrai,67
MEM-01154,,2025-08-10,USR-02,52,H,Jouy-en-Josas,google_ads,actif,2026-06-20,3.7,faux,23
MEM-01155,,2023-12-06,USR-01,26,H,Vélizy-Villacoublay,instagram,actif,2026-03-01,0.0,faux,100
MEM-01156,,2022-09-06,USR-02,41,H,Le Chesnay-Rocquencourt,instagram,actif,2026-04-24,0.0,faux,100
MEM-01157,,2021-11-29,USR-02,20,F,Saint-Cyr-l'École,instagram,actif,2026-06-18,1.4,vrai,54
MEM-01158,,2025-08-31,USR-02,19,F,Viroflay,instagram,actif,2026-06-20,1.5,faux,54
MEM-01159,,2021-04-19,USR-02,56,F,Versailles,site_web,actif,2026-06-21,2.8,faux,35
MEM-01160,,2024-08-10,USR-02,56,H,Buc,google_ads,actif,2026-06-19,3.7,faux,23
MEM-01161,,2023-03-28,USR-02,34,H,Viroflay,instagram,actif,2026-06-20,3.2,faux,38
MEM-01162,,2022-09-10,USR-02,50,F,Jouy-en-Josas,instagram,actif,2026-06-19,1.4,faux,62
MEM-01163,,2021-08-21,USR-02,28,F,Versailles,site_web,actif,2026-06-13,1.7,vrai,62
MEM-01164,,2021-10-29,USR-02,40,H,Versailles,google_ads,actif,2026-06-18,3.6,faux,34
MEM-01165,,2021-07-27,USR-02,23,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-21,3.4,faux,31
MEM-01166,,2025-05-22,USR-02,56,F,Versailles,instagram,actif,2026-06-20,3.6,faux,28
MEM-01167,,2022-06-26,USR-02,37,F,Le Chesnay-Rocquencourt,recommandation,actif,2026-06-21,2.0,faux,50
MEM-01168,,2021-07-05,USR-02,25,H,Versailles,site_web,actif,2026-06-21,1.4,faux,59
MEM-01169,,2023-06-27,USR-02,40,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-20,3.2,vrai,27
MEM-01170,,2026-04-30,USR-01,37,F,Versailles,instagram,actif,2026-06-19,3.2,vrai,41
MEM-01171,,2023-10-17,USR-02,57,F,Versailles,google_ads,actif,2026-06-20,2.3,faux,50
MEM-01172,,2023-09-26,USR-01,41,H,Jouy-en-Josas,site_web,actif,2026-06-18,3.0,faux,33
MEM-01173,,2022-07-29,USR-02,35,F,Bailly,instagram,actif,2026-06-19,2.2,faux,53
MEM-01174,,2021-08-20,USR-02,49,F,Buc,instagram,actif,2026-06-20,2.5,faux,45
MEM-01175,,2025-05-30,USR-01,50,F,Versailles,instagram,actif,2026-04-16,0.0,faux,100
MEM-01176,,2025-11-10,USR-02,25,H,Viroflay,instagram,actif,2026-06-19,4.2,faux,20
MEM-01177,,2024-07-30,USR-02,44,H,Vélizy-Villacoublay,google_ads,actif,2026-06-20,2.1,faux,51
MEM-01178,,2025-07-21,USR-02,31,H,Versailles,site_web,actif,2026-06-18,2.7,faux,46
MEM-01179,,2026-03-18,USR-02,42,H,Jouy-en-Josas,site_web,actif,2026-06-21,1.4,faux,58
MEM-01180,,2022-01-20,USR-02,36,H,Jouy-en-Josas,instagram,actif,2026-06-19,2.7,faux,45
MEM-01181,,2025-07-18,USR-02,40,F,Vélizy-Villacoublay,instagram,actif,2026-06-21,0.3,faux,83
MEM-01182,,2025-02-15,USR-02,21,H,Versailles,google_ads,actif,2026-06-19,2.4,faux,42
MEM-01183,,2024-02-21,USR-02,37,F,Viroflay,site_web,actif,2026-06-18,3.4,faux,27
MEM-01184,,2022-12-07,USR-02,28,F,Versailles,site_web,actif,2026-06-13,1.1,faux,61
MEM-01185,,2024-02-02,USR-01,45,H,Versailles,recommandation,actif,2026-06-21,3.6,faux,32
MEM-01186,,2022-04-02,USR-02,49,H,Versailles,google_ads,actif,2026-06-18,1.0,faux,67
MEM-01187,,2025-09-14,USR-01,56,H,Versailles,google_ads,actif,2026-06-20,4.3,vrai,11
MEM-01188,,2026-03-31,USR-02,56,F,Buc,google_ads,actif,2026-06-21,3.1,faux,26
MEM-01189,,2024-01-29,USR-01,30,H,Viroflay,google_ads,actif,2026-06-20,2.1,faux,45
MEM-01190,,2021-10-07,USR-02,27,F,Jouy-en-Josas,site_web,actif,2026-06-17,1.6,faux,63
MEM-01191,,2023-02-22,USR-02,60,H,Versailles,google_ads,actif,2026-06-21,4.4,faux,14
MEM-01192,,2025-10-23,USR-02,34,H,Versailles,google_ads,actif,2026-06-19,1.4,faux,68
MEM-01193,,2021-07-31,USR-02,24,F,Vélizy-Villacoublay,instagram,actif,2026-05-20,0.0,faux,97
MEM-01194,,2021-09-23,USR-02,46,H,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-21,3.7,faux,17
MEM-01195,,2025-12-04,USR-02,49,H,Buc,google_ads,actif,2026-06-20,2.1,faux,55
MEM-01196,,2021-05-25,USR-02,27,F,Le Chesnay-Rocquencourt,instagram,actif,2026-06-13,1.7,faux,63
MEM-01197,,2023-03-03,USR-02,54,H,Le Chesnay-Rocquencourt,instagram,actif,2026-06-21,3.2,faux,37
MEM-01198,,2024-01-07,USR-02,27,F,Buc,google_ads,actif,2026-06-20,3.1,faux,39
MEM-01199,,2022-07-15,USR-02,33,F,Le Chesnay-Rocquencourt,google_ads,actif,2026-06-21,2.6,faux,37
MEM-01200,,2024-04-25,USR-02,52,H,Versailles,instagram,actif,2026-03-28,0.0,faux,100
MEM-01201,,2024-02-18,USR-02,24,F,Versailles,site_web,resilie,2026-02-19,0.0,vrai,100
MEM-01202,,2021-09-27,USR-02,48,H,Jouy-en-Josas,site_web,resilie,2026-01-07,0.0,faux,100
MEM-01203,,2023-03-13,USR-01,22,H,Jouy-en-Josas,instagram,resilie,2026-03-10,0.0,faux,100
MEM-01204,,2022-09-19,USR-02,39,H,Bailly,site_web,resilie,2026-02-02,0.0,vrai,100
MEM-01205,,2023-11-13,USR-02,45,H,Versailles,instagram,resilie,2026-03-08,0.0,faux,100
MEM-01206,,2021-05-17,USR-02,20,F,Versailles,recommandation,resilie,2026-02-15,0.0,faux,100
MEM-01207,,2024-01-15,USR-01,60,F,Viroflay,recommandation,resilie,2026-01-23,0.0,faux,100
MEM-01208,,2023-07-03,USR-01,60,F,Viroflay,instagram,resilie,2026-02-19,0.0,faux,100
MEM-01209,,2026-05-03,USR-02,32,H,Viroflay,google_ads,resilie,2026-05-08,0.0,faux,100
MEM-01210,,2025-10-02,USR-02,34,F,Saint-Cyr-l'École,instagram,resilie,2026-01-19,0.0,faux,100
MEM-01211,,2022-03-06,USR-02,20,H,Le Chesnay-Rocquencourt,site_web,resilie,2025-12-05,0.0,vrai,100
MEM-01212,,2023-08-19,USR-01,57,H,Jouy-en-Josas,instagram,resilie,2025-12-30,0.0,faux,100
MEM-01213,,2023-06-05,USR-02,20,H,Versailles,site_web,resilie,2026-03-28,0.0,faux,100
MEM-01214,,2023-06-12,USR-01,38,F,Versailles,site_web,resilie,2025-12-24,0.0,vrai,100
MEM-01215,,2025-07-10,USR-01,20,H,Versailles,instagram,resilie,2026-05-09,0.0,faux,100
MEM-01216,,2021-11-02,USR-02,57,H,Versailles,instagram,resilie,2025-12-06,0.0,faux,100
MEM-01217,,2022-06-23,USR-01,52,H,Buc,instagram,resilie,2026-01-21,0.0,faux,100
MEM-01218,,2022-06-24,USR-02,48,F,Bailly,instagram,resilie,2026-03-30,0.0,faux,100
MEM-01219,,2024-05-27,USR-01,30,F,Versailles,google_ads,resilie,2025-12-24,0.0,vrai,100
MEM-01220,,2026-05-21,USR-02,57,F,Viroflay,instagram,resilie,2025-12-07,0.0,vrai,100
MEM-01221,,2025-01-19,USR-02,28,H,Viroflay,site_web,resilie,2026-01-27,0.0,faux,100
MEM-01222,,2024-08-01,USR-01,39,H,Versailles,google_ads,resilie,2026-01-28,0.0,faux,100
MEM-01223,,2025-01-28,USR-01,22,H,Versailles,google_ads,resilie,2026-02-26,0.0,faux,100
MEM-01224,,2024-02-11,USR-02,58,H,Saint-Cyr-l'École,google_ads,resilie,2026-02-26,0.0,faux,100
MEM-01225,,2022-08-21,USR-02,25,F,Le Chesnay-Rocquencourt,instagram,resilie,2026-02-12,0.0,faux,100
MEM-01226,,2022-07-16,USR-02,37,F,Bailly,instagram,resilie,2026-04-12,0.0,faux,100
