paiement_id,abonnement_id,membre_id,date_paiement,montant,mode_paiement,statut_paiement
PAY-000324,ABO-00108,MEM-00108,2026-06-05,49.0,prelevement_sepa,paye
PAY-000325,ABO-00109,MEM-00109,2026-04-05,49.0,prelevement_sepa,paye
PAY-000326,ABO-00109,MEM-00109,2026-05-05,49.0,prelevement_sepa,paye
PAY-000327,ABO-00109,MEM-00109,2026-06-05,49.0,prelevement_sepa,paye
PAY-000328,ABO-00110,MEM-00110,2026-04-05,49.0,prelevement_sepa,paye
PAY-000329,ABO-00110,MEM-00110,2026-05-05,49.0,prelevement_sepa,paye
PAY-000330,ABO-00110,MEM-00110,2026-06-05,49.0,prelevement_sepa,echoue
PAY-000331,ABO-00111,MEM-00111,2026-04-05,69.0,cb,paye
PAY-000332,ABO-00111,MEM-00111,2026-05-05,69.0,cb,paye
PAY-000333,ABO-00111,MEM-00111,2026-06-05,69.0,cb,paye
PAY-000334,ABO-00112,MEM-00112,2026-04-05,49.0,prelevement_sepa,paye
PAY-000335,ABO-00112,MEM-00112,2026-05-05,49.0,prelevement_sepa,paye
PAY-000336,ABO-00112,MEM-00112,2026-06-05,49.0,prelevement_sepa,paye
PAY-000337,ABO-00113,MEM-00113,2026-04-05,69.0,prelevement_sepa,paye
PAY-000338,ABO-00113,MEM-00113,2026-05-05,69.0,prelevement_sepa,paye
PAY-000339,ABO-00113,MEM-00113,2026-06-05,69.0,prelevement_sepa,paye
PAY-000340,ABO-00114,MEM-00114,2026-04-05,49.0,prelevement_sepa,paye
PAY-000341,ABO-00114,MEM-00114,2026-05-05,49.0,prelevement_sepa,paye
PAY-000342,ABO-00114,MEM-00114,2026-06-05,49.0,prelevement_sepa,paye
PAY-000343,ABO-00115,MEM-00115,2026-04-05,49.0,especes,paye
PAY-000344,ABO-00115,MEM-00115,2026-05-05,49.0,especes,paye
PAY-000345,ABO-00115,MEM-00115,2026-06-05,49.0,especes,paye
PAY-000346,ABO-00116,MEM-00116,2026-04-05,49.0,prelevement_sepa,paye
PAY-000347,ABO-00116,MEM-00116,2026-05-05,49.0,prelevement_sepa,paye
PAY-000348,ABO-00116,MEM-00116,2026-06-05,49.0,prelevement_sepa,paye
PAY-000349,ABO-00117,MEM-00117,2026-04-05,49.0,cb,paye
PAY-000350,ABO-00117,MEM-00117,2026-05-05,49.0,cb,paye
PAY-000351,ABO-00117,MEM-00117,2026-06-05,49.0,cb,paye
PAY-000352,ABO-00118,MEM-00118,2026-04-05,49.0,prelevement_sepa,paye
PAY-000353,ABO-00118,MEM-00118,2026-05-05,49.0,prelevement_sepa,paye
PAY-000354,ABO-00118,MEM-00118,2026-06-05,49.0,prelevement_sepa,paye
PAY-000355,ABO-00119,MEM-00119,2026-04-05,69.0,prelevement_sepa,paye
PAY-000356,ABO-00119,MEM-00119,2026-05-05,69.0,prelevement_sepa,paye
PAY-000357,ABO-00119,MEM-00119,2026-06-05,69.0,prelevement_sepa,paye
PAY-000358,ABO-00120,MEM-00120,2026-04-05,49.0,especes,paye
PAY-000359,ABO-00120,MEM-00120,2026-05-05,49.0,especes,paye
PAY-000360,ABO-00120,MEM-00120,2026-06-05,49.0,especes,paye
PAY-000361,ABO-00121,MEM-00121,2026-04-05,49.0,prelevement_sepa,paye
PAY-000362,ABO-00121,MEM-00121,2026-05-05,49.0,prelevement_sepa,paye
PAY-000363,ABO-00121,MEM-00121,2026-06-05,49.0,prelevement_sepa,paye
PAY-000364,ABO-00122,MEM-00122,2026-04-05,69.0,especes,paye
PAY-000365,ABO-00122,MEM-00122,2026-05-05,69.0,especes,paye
PAY-000366,ABO-00122,MEM-00122,2026-06-05,69.0,especes,paye
PAY-000367,ABO-00123,MEM-00123,2026-04-05,49.0,prelevement_sepa,paye
PAY-000368,ABO-00123,MEM-00123,2026-05-05,49.0,prelevement_sepa,paye
PAY-000369,ABO-00123,MEM-00123,2026-06-05,49.0,prelevement_sepa,paye
PAY-000370,ABO-00124,MEM-00124,2026-04-05,49.0,prelevement_sepa,paye
PAY-000371,ABO-00124,MEM-00124,2026-05-05,49.0,prelevement_sepa,paye
PAY-000372,ABO-00124,MEM-00124,2026-06-05,49.0,prelevement_sepa,paye
PAY-000373,ABO-00125,MEM-00125,2026-04-05,69.0,prelevement_sepa,paye
PAY-000374,ABO-00125,MEM-00125,2026-05-05,69.0,prelevement_sepa,echoue
PAY-000375,ABO-00125,MEM-00125,2026-06-05,69.0,prelevement_sepa,paye
PAY-000376,ABO-00126,MEM-00126,2026-04-05,49.0,prelevement_sepa,paye
PAY-000377,ABO-00126,MEM-00126,2026-05-05,49.0,prelevement_sepa,paye
PAY-000378,ABO-00126,MEM-00126,2026-06-05,49.0,prelevement_sepa,paye
PAY-000379,ABO-00127,MEM-00127,2026-04-05,49.0,especes,paye
PAY-000380,ABO-00127,MEM-00127,2026-05-05,49.0,especes,echoue
PAY-000381,ABO-00127,MEM-00127,2026-06-05,49.0,especes,paye
PAY-000382,ABO-00128,MEM-00128,2026-04-05,49.0,prelevement_sepa,paye
PAY-000383,ABO-00128,MEM-00128,2026-05-05,49.0,prelevement_sepa,paye
PAY-000384,ABO-00128,MEM-00128,2026-06-05,49.0,prelevement_sepa,paye
PAY-000385,ABO-00129,MEM-00129,2026-04-05,69.0,especes,paye
PAY-000386,ABO-00129,MEM-00129,2026-05-05,69.0,especes,paye
PAY-000387,ABO-00129,MEM-00129,2026-06-05,69.0,especes,paye
PAY-000388,ABO-00130,MEM-00130,2026-04-05,49.0,prelevement_sepa,paye
PAY-000389,ABO-00130,MEM-00130,2026-05-05,49.0,prelevement_sepa,paye
PAY-000390,ABO-00130,MEM-00130,2026-06-05,49.0,prelevement_sepa,paye
PAY-000391,ABO-00131,MEM-00131,2026-04-05,69.0,cb,paye
PAY-000392,ABO-00131,MEM-00131,2026-05-05,69.0,cb,paye
PAY-000393,ABO-00131,MEM-00131,2026-06-05,69.0,cb,paye
PAY-000394,ABO-00132,MEM-00132,2026-04-05,49.0,prelevement_sepa,paye
PAY-000395,ABO-00132,MEM-00132,2026-05-05,49.0,prelevement_sepa,paye
PAY-000396,ABO-00132,MEM-00132,2026-06-05,49.0,prelevement_sepa,paye
PAY-000397,ABO-00133,MEM-00133,2026-04-05,49.0,prelevement_sepa,paye
PAY-000398,ABO-00133,MEM-00133,2026-05-05,49.0,prelevement_sepa,paye
PAY-000399,ABO-00133,MEM-00133,2026-06-05,49.0,prelevement_sepa,paye
PAY-000400,ABO-00134,MEM-00134,2026-04-05,49.0,especes,paye
PAY-000401,ABO-00134,MEM-00134,2026-05-05,49.0,especes,paye
PAY-000402,ABO-00134,MEM-00134,2026-06-05,49.0,especes,paye
PAY-000403,ABO-00135,MEM-00135,2026-04-05,69.0,especes,paye
PAY-000404,ABO-00135,MEM-00135,2026-05-05,69.0,especes,paye
PAY-000405,ABO-00135,MEM-00135,2026-06-05,69.0,especes,paye
PAY-000406,ABO-00136,MEM-00136,2026-04-05,49.0,prelevement_sepa,paye
PAY-000407,ABO-00136,MEM-00136,2026-05-05,49.0,prelevement_sepa,paye
PAY-000408,ABO-00136,MEM-00136,2026-06-05,49.0,prelevement_sepa,paye
PAY-000409,ABO-00137,MEM-00137,2026-04-05,69.0,prelevement_sepa,paye
PAY-000410,ABO-00137,MEM-00137,2026-05-05,69.0,prelevement_sepa,paye
PAY-000411,ABO-00137,MEM-00137,2026-06-05,69.0,prelevement_sepa,paye
PAY-000412,ABO-00138,MEM-00138,2026-04-05,49.0,cb,paye
PAY-000413,ABO-00138,MEM-00138,2026-05-05,49.0,cb,paye
PAY-000414,ABO-00138,MEM-00138,2026-06-05,49.0,cb,paye
PAY-000415,ABO-00139,MEM-00139,2026-04-05,49.0,cb,paye
PAY-000416,ABO-00139,MEM-00139,2026-05-05,49.0,cb,paye
PAY-000417,ABO-00139,MEM-00139,2026-06-05,49.0,cb,paye
PAY-000418,ABO-00140,MEM-00140,2026-04-05,49.0,prelevement_sepa,paye
PAY-000419,ABO-00140,MEM-00140,2026-05-05,49.0,prelevement_sepa,paye
PAY-000420,ABO-00140,MEM-00140,2026-06-05,49.0,prelevement_sepa,echoue
PAY-000421,ABO-00141,MEM-00141,2026-04-05,69.0,prelevement_sepa,paye
PAY-000422,ABO-00141,MEM-00141,2026-05-05,69.0,prelevement_sepa,paye
PAY-000423,ABO-00141,MEM-00141,2026-06-05,69.0,prelevement_sepa,paye
PAY-000424,ABO-00142,MEM-00142,2026-04-05,49.0,prelevement_sepa,paye
PAY-000425,ABO-00142,MEM-00142,2026-05-05,49.0,prelevement_sepa,paye
PAY-000426,ABO-00142,MEM-00142,2026-06-05,49.0,prelevement_sepa,paye
PAY-000427,ABO-00143,MEM-00143,2026-04-05,69.0,prelevement_sepa,paye
PAY-000428,ABO-00143,MEM-00143,2026-05-05,69.0,prelevement_sepa,paye
PAY-000429,ABO-00143,MEM-00143,2026-06-05,69.0,prelevement_sepa,paye
PAY-000430,ABO-00144,MEM-00144,2026-04-05,49.0,prelevement_sepa,paye
PAY-000431,ABO-00144,MEM-00144,2026-05-05,49.0,prelevement_sepa,paye
PAY-000432,ABO-00144,MEM-00144,2026-06-05,49.0,prelevement_sepa,paye
PAY-000433,ABO-00145,MEM-00145,2026-04-05,49.0,prelevement_sepa,paye
PAY-000434,ABO-00145,MEM-00145,2026-05-05,49.0,prelevement_sepa,paye
PAY-000435,ABO-00145,MEM-00145,2026-06-05,49.0,prelevement_sepa,paye
PAY-000436,ABO-00146,MEM-00146,2026-04-05,69.0,prelevement_sepa,paye
PAY-000437,ABO-00146,MEM-00146,2026-05-05,69.0,prelevement_sepa,paye
PAY-000438,ABO-00146,MEM-00146,2026-06-05,69.0,prelevement_sepa,paye
PAY-000439,ABO-00147,MEM-00147,2026-04-05,49.0,cb,paye
PAY-000440,ABO-00147,MEM-00147,2026-05-05,49.0,cb,paye
PAY-000441,ABO-00147,MEM-00147,2026-06-05,49.0,cb,paye
PAY-000442,ABO-00148,MEM-00148,2026-04-05,49.0,prelevement_sepa,paye
PAY-000443,ABO-00148,MEM-00148,2026-05-05,49.0,prelevement_sepa,paye
PAY-000444,ABO-00148,MEM-00148,2026-06-05,49.0,prelevement_sepa,paye
PAY-000445,ABO-00149,MEM-00149,2026-04-05,49.0,prelevement_sepa,paye
PAY-000446,ABO-00149,MEM-00149,2026-05-05,49.0,prelevement_sepa,paye
PAY-000447,ABO-00149,MEM-00149,2026-06-05,49.0,prelevement_sepa,paye
PAY-000448,ABO-00150,MEM-00150,2026-04-05,69.0,prelevement_sepa,paye
PAY-000449,ABO-00150,MEM-00150,2026-05-05,69.0,prelevement_sepa,paye
PAY-000450,ABO-00150,MEM-00150,2026-06-05,69.0,prelevement_sepa,paye
PAY-000451,ABO-00151,MEM-00151,2026-04-05,49.0,prelevement_sepa,paye
PAY-000452,ABO-00151,MEM-00151,2026-05-05,49.0,prelevement_sepa,paye
PAY-000453,ABO-00151,MEM-00151,2026-06-05,49.0,prelevement_sepa,paye
PAY-000454,ABO-00152,MEM-00152,2026-04-05,69.0,prelevement_sepa,paye
PAY-000455,ABO-00152,MEM-00152,2026-05-05,69.0,prelevement_sepa,paye
PAY-000456,ABO-00152,MEM-00152,2026-06-05,69.0,prelevement_sepa,paye
PAY-000457,ABO-00153,MEM-00153,2026-04-05,69.0,prelevement_sepa,paye
PAY-000458,ABO-00153,MEM-00153,2026-05-05,69.0,prelevement_sepa,paye
PAY-000459,ABO-00153,MEM-00153,2026-06-05,69.0,prelevement_sepa,paye
PAY-000460,ABO-00154,MEM-00154,2026-04-05,49.0,prelevement_sepa,paye
PAY-000461,ABO-00154,MEM-00154,2026-05-05,49.0,prelevement_sepa,paye
PAY-000462,ABO-00154,MEM-00154,2026-06-05,49.0,prelevement_sepa,paye
PAY-000463,ABO-00155,MEM-00155,2026-04-05,49.0,prelevement_sepa,paye
PAY-000464,ABO-00155,MEM-00155,2026-05-05,49.0,prelevement_sepa,paye
PAY-000465,ABO-00155,MEM-00155,2026-06-05,49.0,prelevement_sepa,paye
PAY-000466,ABO-00156,MEM-00156,2026-04-05,49.0,prelevement_sepa,paye
PAY-000467,ABO-00156,MEM-00156,2026-05-05,49.0,prelevement_sepa,paye
PAY-000468,ABO-00156,MEM-00156,2026-06-05,49.0,prelevement_sepa,paye
PAY-000469,ABO-00157,MEM-00157,2026-04-05,69.0,prelevement_sepa,paye
PAY-000470,ABO-00157,MEM-00157,2026-05-05,69.0,prelevement_sepa,paye
PAY-000471,ABO-00157,MEM-00157,2026-06-05,69.0,prelevement_sepa,paye
PAY-000472,ABO-00158,MEM-00158,2026-04-05,69.0,prelevement_sepa,paye
PAY-000473,ABO-00158,MEM-00158,2026-05-05,69.0,prelevement_sepa,paye
PAY-000474,ABO-00158,MEM-00158,2026-06-05,69.0,prelevement_sepa,paye
PAY-000475,ABO-00159,MEM-00159,2026-04-05,69.0,prelevement_sepa,paye
PAY-000476,ABO-00159,MEM-00159,2026-05-05,69.0,prelevement_sepa,paye
PAY-000477,ABO-00159,MEM-00159,2026-06-05,69.0,prelevement_sepa,paye
PAY-000478,ABO-00160,MEM-00160,2026-04-05,69.0,prelevement_sepa,echoue
PAY-000479,ABO-00160,MEM-00160,2026-05-05,69.0,prelevement_sepa,paye
PAY-000480,ABO-00160,MEM-00160,2026-06-05,69.0,prelevement_sepa,paye
PAY-000481,ABO-00161,MEM-00161,2026-04-05,49.0,prelevement_sepa,paye
PAY-000482,ABO-00161,MEM-00161,2026-05-05,49.0,prelevement_sepa,paye
PAY-000483,ABO-00161,MEM-00161,2026-06-05,49.0,prelevement_sepa,paye
PAY-000484,ABO-00162,MEM-00162,2026-04-05,69.0,prelevement_sepa,paye
PAY-000485,ABO-00162,MEM-00162,2026-05-05,69.0,prelevement_sepa,paye
PAY-000486,ABO-00162,MEM-00162,2026-06-05,69.0,prelevement_sepa,paye
PAY-000487,ABO-00163,MEM-00163,2026-04-05,49.0,prelevement_sepa,paye
PAY-000488,ABO-00163,MEM-00163,2026-05-05,49.0,prelevement_sepa,paye
PAY-000489,ABO-00163,MEM-00163,2026-06-05,49.0,prelevement_sepa,paye
PAY-000490,ABO-00164,MEM-00164,2026-04-05,49.0,prelevement_sepa,paye
PAY-000491,ABO-00164,MEM-00164,2026-05-05,49.0,prelevement_sepa,paye
PAY-000492,ABO-00164,MEM-00164,2026-06-05,49.0,prelevement_sepa,paye
PAY-000493,ABO-00165,MEM-00165,2026-04-05,69.0,prelevement_sepa,paye
PAY-000494,ABO-00165,MEM-00165,2026-05-05,69.0,prelevement_sepa,paye
PAY-000495,ABO-00165,MEM-00165,2026-06-05,69.0,prelevement_sepa,paye
PAY-000496,ABO-00166,MEM-00166,2026-04-05,49.0,cb,paye
PAY-000497,ABO-00166,MEM-00166,2026-05-05,49.0,cb,paye
PAY-000498,ABO-00166,MEM-00166,2026-06-05,49.0,cb,paye
PAY-000499,ABO-00167,MEM-00167,2026-04-05,49.0,prelevement_sepa,paye
PAY-000500,ABO-00167,MEM-00167,2026-05-05,49.0,prelevement_sepa,paye
PAY-000501,ABO-00167,MEM-00167,2026-06-05,49.0,prelevement_sepa,paye
PAY-000502,ABO-00168,MEM-00168,2026-04-05,49.0,prelevement_sepa,paye
PAY-000503,ABO-00168,MEM-00168,2026-05-05,49.0,prelevement_sepa,paye
PAY-000504,ABO-00168,MEM-00168,2026-06-05,49.0,prelevement_sepa,paye
PAY-000505,ABO-00169,MEM-00169,2026-04-05,49.0,prelevement_sepa,paye
PAY-000506,ABO-00169,MEM-00169,2026-05-05,49.0,prelevement_sepa,paye
PAY-000507,ABO-00169,MEM-00169,2026-06-05,49.0,prelevement_sepa,paye
PAY-000508,ABO-00170,MEM-00170,2026-04-05,49.0,prelevement_sepa,paye
PAY-000509,ABO-00170,MEM-00170,2026-05-05,49.0,prelevement_sepa,paye
PAY-000510,ABO-00170,MEM-00170,2026-06-05,49.0,prelevement_sepa,paye
PAY-000511,ABO-00171,MEM-00171,2026-04-05,49.0,prelevement_sepa,paye
PAY-000512,ABO-00171,MEM-00171,2026-05-05,49.0,prelevement_sepa,paye
PAY-000513,ABO-00171,MEM-00171,2026-06-05,49.0,prelevement_sepa,paye
PAY-000514,ABO-00172,MEM-00172,2026-04-05,69.0,prelevement_sepa,paye
PAY-000515,ABO-00172,MEM-00172,2026-05-05,69.0,prelevement_sepa,paye
PAY-000516,ABO-00172,MEM-00172,2026-06-05,69.0,prelevement_sepa,paye
PAY-000517,ABO-00173,MEM-00173,2026-04-05,49.0,prelevement_sepa,paye
PAY-000518,ABO-00173,MEM-00173,2026-05-05,49.0,prelevement_sepa,paye
PAY-000519,ABO-00173,MEM-00173,2026-06-05,49.0,prelevement_sepa,paye
PAY-000520,ABO-00174,MEM-00174,2026-04-05,69.0,prelevement_sepa,paye
PAY-000521,ABO-00174,MEM-00174,2026-05-05,69.0,prelevement_sepa,paye
PAY-000522,ABO-00174,MEM-00174,2026-06-05,69.0,prelevement_sepa,paye
PAY-000523,ABO-00175,MEM-00175,2026-04-05,49.0,prelevement_sepa,paye
PAY-000524,ABO-00175,MEM-00175,2026-05-05,49.0,prelevement_sepa,paye
PAY-000525,ABO-00175,MEM-00175,2026-06-05,49.0,prelevement_sepa,paye
PAY-000526,ABO-00176,MEM-00176,2026-04-05,49.0,prelevement_sepa,paye
PAY-000527,ABO-00176,MEM-00176,2026-05-05,49.0,prelevement_sepa,paye
PAY-000528,ABO-00176,MEM-00176,2026-06-05,49.0,prelevement_sepa,paye
PAY-000529,ABO-00177,MEM-00177,2026-04-05,49.0,prelevement_sepa,paye
PAY-000530,ABO-00177,MEM-00177,2026-05-05,49.0,prelevement_sepa,paye
PAY-000531,ABO-00177,MEM-00177,2026-06-05,49.0,prelevement_sepa,paye
PAY-000532,ABO-00178,MEM-00178,2026-04-05,69.0,prelevement_sepa,paye
PAY-000533,ABO-00178,MEM-00178,2026-05-05,69.0,prelevement_sepa,paye
PAY-000534,ABO-00178,MEM-00178,2026-06-05,69.0,prelevement_sepa,paye
PAY-000535,ABO-00179,MEM-00179,2026-04-05,49.0,especes,paye
PAY-000536,ABO-00179,MEM-00179,2026-05-05,49.0,especes,paye
PAY-000537,ABO-00179,MEM-00179,2026-06-05,49.0,especes,paye
PAY-000538,ABO-00180,MEM-00180,2026-04-05,69.0,cb,paye
PAY-000539,ABO-00180,MEM-00180,2026-05-05,69.0,cb,paye
PAY-000540,ABO-00180,MEM-00180,2026-06-05,69.0,cb,paye
PAY-000541,ABO-00181,MEM-00181,2026-04-05,49.0,prelevement_sepa,paye
PAY-000542,ABO-00181,MEM-00181,2026-05-05,49.0,prelevement_sepa,paye
PAY-000543,ABO-00181,MEM-00181,2026-06-05,49.0,prelevement_sepa,paye
PAY-000544,ABO-00182,MEM-00182,2026-04-05,49.0,prelevement_sepa,paye
PAY-000545,ABO-00182,MEM-00182,2026-05-05,49.0,prelevement_sepa,paye
PAY-000546,ABO-00182,MEM-00182,2026-06-05,49.0,prelevement_sepa,echoue
PAY-000547,ABO-00183,MEM-00183,2026-04-05,49.0,prelevement_sepa,paye
PAY-000548,ABO-00183,MEM-00183,2026-05-05,49.0,prelevement_sepa,paye
PAY-000549,ABO-00183,MEM-00183,2026-06-05,49.0,prelevement_sepa,paye
PAY-000550,ABO-00184,MEM-00184,2026-04-05,69.0,prelevement_sepa,paye
PAY-000551,ABO-00184,MEM-00184,2026-05-05,69.0,prelevement_sepa,paye
PAY-000552,ABO-00184,MEM-00184,2026-06-05,69.0,prelevement_sepa,paye
PAY-000553,ABO-00185,MEM-00185,2026-04-05,69.0,prelevement_sepa,paye
PAY-000554,ABO-00185,MEM-00185,2026-05-05,69.0,prelevement_sepa,echoue
PAY-000555,ABO-00185,MEM-00185,2026-06-05,69.0,prelevement_sepa,echoue
PAY-000556,ABO-00186,MEM-00186,2026-04-05,49.0,cb,paye
PAY-000557,ABO-00186,MEM-00186,2026-05-05,49.0,cb,paye
PAY-000558,ABO-00186,MEM-00186,2026-06-05,49.0,cb,paye
PAY-000559,ABO-00187,MEM-00187,2026-04-05,49.0,cb,paye
PAY-000560,ABO-00187,MEM-00187,2026-05-05,49.0,cb,paye
PAY-000561,ABO-00187,MEM-00187,2026-06-05,49.0,cb,paye
PAY-000562,ABO-00188,MEM-00188,2026-04-05,69.0,cb,paye
PAY-000563,ABO-00188,MEM-00188,2026-05-05,69.0,cb,paye
PAY-000564,ABO-00188,MEM-00188,2026-06-05,69.0,cb,echoue
PAY-000565,ABO-00189,MEM-00189,2026-04-05,69.0,prelevement_sepa,paye
PAY-000566,ABO-00189,MEM-00189,2026-05-05,69.0,prelevement_sepa,paye
PAY-000567,ABO-00189,MEM-00189,2026-06-05,69.0,prelevement_sepa,paye
PAY-000568,ABO-00190,MEM-00190,2026-04-05,49.0,cb,paye
PAY-000569,ABO-00190,MEM-00190,2026-05-05,49.0,cb,paye
PAY-000570,ABO-00190,MEM-00190,2026-06-05,49.0,cb,paye
PAY-000571,ABO-00191,MEM-00191,2026-04-05,49.0,cb,paye
PAY-000572,ABO-00191,MEM-00191,2026-05-05,49.0,cb,paye
PAY-000573,ABO-00191,MEM-00191,2026-06-05,49.0,cb,paye
PAY-000574,ABO-00192,MEM-00192,2026-04-05,49.0,especes,paye
PAY-000575,ABO-00192,MEM-00192,2026-05-05,49.0,especes,paye
PAY-000576,ABO-00192,MEM-00192,2026-06-05,49.0,especes,paye
PAY-000577,ABO-00193,MEM-00193,2026-04-05,69.0,prelevement_sepa,paye
PAY-000578,ABO-00193,MEM-00193,2026-05-05,69.0,prelevement_sepa,paye
PAY-000579,ABO-00193,MEM-00193,2026-06-05,69.0,prelevement_sepa,paye
PAY-000580,ABO-00194,MEM-00194,2026-04-05,49.0,prelevement_sepa,paye
PAY-000581,ABO-00194,MEM-00194,2026-05-05,49.0,prelevement_sepa,paye
PAY-000582,ABO-00194,MEM-00194,2026-06-05,49.0,prelevement_sepa,paye
PAY-000583,ABO-00195,MEM-00195,2026-04-05,49.0,prelevement_sepa,paye
PAY-000584,ABO-00195,MEM-00195,2026-05-05,49.0,prelevement_sepa,paye
PAY-000585,ABO-00195,MEM-00195,2026-06-05,49.0,prelevement_sepa,paye
PAY-000586,ABO-00196,MEM-00196,2026-04-05,69.0,prelevement_sepa,paye
PAY-000587,ABO-00196,MEM-00196,2026-05-05,69.0,prelevement_sepa,paye
PAY-000588,ABO-00196,MEM-00196,2026-06-05,69.0,prelevement_sepa,paye
PAY-000589,ABO-00197,MEM-00197,2026-04-05,49.0,prelevement_sepa,paye
PAY-000590,ABO-00197,MEM-00197,2026-05-05,49.0,prelevement_sepa,paye
PAY-000591,ABO-00197,MEM-00197,2026-06-05,49.0,prelevement_sepa,paye
PAY-000592,ABO-00198,MEM-00198,2026-04-05,49.0,prelevement_sepa,paye
PAY-000593,ABO-00198,MEM-00198,2026-05-05,49.0,prelevement_sepa,paye
PAY-000594,ABO-00198,MEM-00198,2026-06-05,49.0,prelevement_sepa,paye
PAY-000595,ABO-00199,MEM-00199,2026-04-05,69.0,prelevement_sepa,paye
PAY-000596,ABO-00199,MEM-00199,2026-05-05,69.0,prelevement_sepa,paye
PAY-000597,ABO-00199,MEM-00199,2026-06-05,69.0,prelevement_sepa,paye
PAY-000598,ABO-00200,MEM-00200,2026-04-05,69.0,prelevement_sepa,paye
PAY-000599,ABO-00200,MEM-00200,2026-05-05,69.0,prelevement_sepa,paye
PAY-000600,ABO-00200,MEM-00200,2026-06-05,69.0,prelevement_sepa,paye
PAY-000601,ABO-00201,MEM-00201,2026-04-05,49.0,cb,paye
PAY-000602,ABO-00201,MEM-00201,2026-05-05,49.0,cb,paye
PAY-000603,ABO-00201,MEM-00201,2026-06-05,49.0,cb,paye
PAY-000604,ABO-00202,MEM-00202,2026-04-05,49.0,prelevement_sepa,paye
PAY-000605,ABO-00202,MEM-00202,2026-05-05,49.0,prelevement_sepa,paye
PAY-000606,ABO-00202,MEM-00202,2026-06-05,49.0,prelevement_sepa,paye
PAY-000607,ABO-00203,MEM-00203,2026-04-05,49.0,prelevement_sepa,paye
PAY-000608,ABO-00203,MEM-00203,2026-05-05,49.0,prelevement_sepa,paye
PAY-000609,ABO-00203,MEM-00203,2026-06-05,49.0,prelevement_sepa,paye
PAY-000610,ABO-00204,MEM-00204,2026-04-05,49.0,prelevement_sepa,paye
PAY-000611,ABO-00204,MEM-00204,2026-05-05,49.0,prelevement_sepa,paye
PAY-000612,ABO-00204,MEM-00204,2026-06-05,49.0,prelevement_sepa,paye
PAY-000613,ABO-00205,MEM-00205,2026-04-05,49.0,prelevement_sepa,paye
PAY-000614,ABO-00205,MEM-00205,2026-05-05,49.0,prelevement_sepa,paye
PAY-000615,ABO-00205,MEM-00205,2026-06-05,49.0,prelevement_sepa,paye
PAY-000616,ABO-00206,MEM-00206,2026-04-05,49.0,prelevement_sepa,paye
PAY-000617,ABO-00206,MEM-00206,2026-05-05,49.0,prelevement_sepa,paye
PAY-000618,ABO-00206,MEM-00206,2026-06-05,49.0,prelevement_sepa,paye
PAY-000619,ABO-00207,MEM-00207,2026-04-05,69.0,prelevement_sepa,paye
PAY-000620,ABO-00207,MEM-00207,2026-05-05,69.0,prelevement_sepa,paye
PAY-000621,ABO-00207,MEM-00207,2026-06-05,69.0,prelevement_sepa,paye
PAY-000622,ABO-00208,MEM-00208,2026-04-05,49.0,prelevement_sepa,paye
PAY-000623,ABO-00208,MEM-00208,2026-05-05,49.0,prelevement_sepa,paye
PAY-000624,ABO-00208,MEM-00208,2026-06-05,49.0,prelevement_sepa,paye
PAY-000625,ABO-00209,MEM-00209,2026-04-05,69.0,prelevement_sepa,paye
PAY-000626,ABO-00209,MEM-00209,2026-05-05,69.0,prelevement_sepa,paye
PAY-000627,ABO-00209,MEM-00209,2026-06-05,69.0,prelevement_sepa,paye
PAY-000628,ABO-00210,MEM-00210,2026-04-05,49.0,prelevement_sepa,paye
PAY-000629,ABO-00210,MEM-00210,2026-05-05,49.0,prelevement_sepa,paye
PAY-000630,ABO-00210,MEM-00210,2026-06-05,49.0,prelevement_sepa,paye
PAY-000631,ABO-00211,MEM-00211,2026-04-05,49.0,cb,paye
PAY-000632,ABO-00211,MEM-00211,2026-05-05,49.0,cb,paye
PAY-000633,ABO-00211,MEM-00211,2026-06-05,49.0,cb,paye
PAY-000634,ABO-00212,MEM-00212,2026-04-05,69.0,prelevement_sepa,paye
PAY-000635,ABO-00212,MEM-00212,2026-05-05,69.0,prelevement_sepa,paye
PAY-000636,ABO-00212,MEM-00212,2026-06-05,69.0,prelevement_sepa,echoue
PAY-000637,ABO-00213,MEM-00213,2026-04-05,49.0,prelevement_sepa,paye
PAY-000638,ABO-00213,MEM-00213,2026-05-05,49.0,prelevement_sepa,paye
PAY-000639,ABO-00213,MEM-00213,2026-06-05,49.0,prelevement_sepa,paye
PAY-000640,ABO-00214,MEM-00214,2026-04-05,69.0,prelevement_sepa,paye
PAY-000641,ABO-00214,MEM-00214,2026-05-05,69.0,prelevement_sepa,paye
PAY-000642,ABO-00214,MEM-00214,2026-06-05,69.0,prelevement_sepa,paye
PAY-000643,ABO-00215,MEM-00215,2026-04-05,49.0,prelevement_sepa,paye
PAY-000644,ABO-00215,MEM-00215,2026-05-05,49.0,prelevement_sepa,paye
PAY-000645,ABO-00215,MEM-00215,2026-06-05,49.0,prelevement_sepa,paye
PAY-000646,ABO-00216,MEM-00216,2026-04-05,49.0,prelevement_sepa,paye
PAY-000647,ABO-00216,MEM-00216,2026-05-05,49.0,prelevement_sepa,paye
PAY-000648,ABO-00216,MEM-00216,2026-06-05,49.0,prelevement_sepa,paye
PAY-000649,ABO-00217,MEM-00217,2026-04-05,69.0,prelevement_sepa,paye
