checkin_id,membre_id,date_heure_entree,type_acces
CHK-000481,MEM-00078,2026-06-21T17:00,qr_code
CHK-000482,MEM-00079,2026-06-03T14:00,qr_code
CHK-000483,MEM-00079,2026-06-04T16:00,badge
CHK-000484,MEM-00079,2026-06-05T18:30,qr_code
CHK-000485,MEM-00079,2026-06-05T18:45,badge
CHK-000486,MEM-00079,2026-06-09T08:30,badge
CHK-000487,MEM-00079,2026-06-10T08:45,badge
CHK-000488,MEM-00079,2026-06-11T19:10,badge
CHK-000489,MEM-00079,2026-06-13T16:45,badge
CHK-000490,MEM-00079,2026-06-18T16:30,badge
CHK-000491,MEM-00079,2026-06-19T11:20,qr_code
CHK-000492,MEM-00079,2026-06-20T15:30,qr_code
CHK-000493,MEM-00080,2026-06-02T15:00,qr_code
CHK-000494,MEM-00080,2026-06-10T14:45,badge
CHK-000495,MEM-00080,2026-06-11T16:30,badge
CHK-000496,MEM-00080,2026-06-11T19:00,qr_code
CHK-000497,MEM-00080,2026-06-12T18:20,qr_code
CHK-000498,MEM-00080,2026-06-13T08:45,qr_code
CHK-000499,MEM-00080,2026-06-14T08:45,badge
CHK-000500,MEM-00080,2026-06-16T17:20,badge
CHK-000501,MEM-00080,2026-06-17T15:00,qr_code
CHK-000502,MEM-00080,2026-06-19T18:45,badge
CHK-000503,MEM-00081,2026-06-05T11:00,qr_code
CHK-000504,MEM-00081,2026-06-10T11:20,badge
CHK-000505,MEM-00081,2026-06-14T15:45,qr_code
CHK-000506,MEM-00082,2026-06-02T08:45,qr_code
CHK-000507,MEM-00082,2026-06-03T18:10,qr_code
CHK-000508,MEM-00082,2026-06-07T19:30,badge
CHK-000509,MEM-00082,2026-06-10T16:20,badge
CHK-000510,MEM-00082,2026-06-11T08:10,qr_code
CHK-000511,MEM-00082,2026-06-11T11:45,badge
CHK-000512,MEM-00082,2026-06-11T15:30,qr_code
CHK-000513,MEM-00082,2026-06-14T14:20,badge
CHK-000514,MEM-00082,2026-06-14T18:30,qr_code
CHK-000515,MEM-00082,2026-06-19T19:10,badge
CHK-000516,MEM-00082,2026-06-20T18:20,badge
CHK-000517,MEM-00083,2026-06-02T11:10,qr_code
CHK-000518,MEM-00083,2026-06-03T17:10,badge
CHK-000519,MEM-00083,2026-06-05T18:00,qr_code
CHK-000520,MEM-00083,2026-06-07T18:20,qr_code
CHK-000521,MEM-00083,2026-06-07T19:30,qr_code
CHK-000522,MEM-00083,2026-06-09T15:45,badge
CHK-000523,MEM-00083,2026-06-12T19:30,qr_code
CHK-000524,MEM-00083,2026-06-13T08:10,badge
CHK-000525,MEM-00083,2026-06-14T11:20,badge
CHK-000526,MEM-00083,2026-06-14T19:00,qr_code
CHK-000527,MEM-00083,2026-06-18T09:30,qr_code
CHK-000528,MEM-00084,2026-06-03T08:30,qr_code
CHK-000529,MEM-00084,2026-06-07T19:10,qr_code
CHK-000530,MEM-00084,2026-06-14T11:30,badge
CHK-000531,MEM-00084,2026-06-19T08:45,badge
CHK-000532,MEM-00085,2026-06-09T09:10,qr_code
CHK-000533,MEM-00085,2026-06-09T09:45,qr_code
CHK-000534,MEM-00085,2026-06-10T08:20,qr_code
CHK-000535,MEM-00085,2026-06-21T15:45,qr_code
CHK-000536,MEM-00085,2026-06-21T17:00,badge
CHK-000537,MEM-00086,2026-06-03T16:30,badge
CHK-000538,MEM-00086,2026-06-05T14:20,qr_code
CHK-000539,MEM-00086,2026-06-07T14:30,badge
CHK-000540,MEM-00086,2026-06-09T10:20,qr_code
CHK-000541,MEM-00086,2026-06-09T15:20,qr_code
CHK-000542,MEM-00086,2026-06-10T17:30,qr_code
CHK-000543,MEM-00086,2026-06-14T19:20,badge
CHK-000544,MEM-00086,2026-06-17T16:10,qr_code
CHK-000545,MEM-00086,2026-06-19T10:30,badge
CHK-000546,MEM-00086,2026-06-20T16:00,qr_code
CHK-000547,MEM-00086,2026-06-21T17:45,badge
CHK-000548,MEM-00088,2026-06-03T14:45,qr_code
CHK-000549,MEM-00088,2026-06-03T15:20,badge
CHK-000550,MEM-00088,2026-06-03T17:30,qr_code
CHK-000551,MEM-00088,2026-06-04T16:00,badge
CHK-000552,MEM-00088,2026-06-05T10:10,badge
CHK-000553,MEM-00088,2026-06-07T09:45,badge
CHK-000554,MEM-00088,2026-06-07T11:00,badge
CHK-000555,MEM-00088,2026-06-11T19:45,qr_code
CHK-000556,MEM-00088,2026-06-12T11:00,qr_code
CHK-000557,MEM-00088,2026-06-16T09:20,qr_code
CHK-000558,MEM-00088,2026-06-16T10:30,qr_code
CHK-000559,MEM-00089,2026-06-03T11:00,badge
CHK-000560,MEM-00089,2026-06-04T18:00,qr_code
CHK-000561,MEM-00089,2026-06-05T09:30,qr_code
CHK-000562,MEM-00089,2026-06-05T17:20,badge
CHK-000563,MEM-00089,2026-06-09T16:00,badge
CHK-000564,MEM-00089,2026-06-10T09:00,badge
CHK-000565,MEM-00089,2026-06-12T11:00,qr_code
CHK-000566,MEM-00089,2026-06-13T08:20,qr_code
CHK-000567,MEM-00089,2026-06-13T14:00,qr_code
CHK-000568,MEM-00089,2026-06-20T11:20,qr_code
CHK-000569,MEM-00090,2026-06-04T19:20,qr_code
CHK-000570,MEM-00090,2026-06-05T09:10,qr_code
CHK-000571,MEM-00090,2026-06-09T08:10,badge
CHK-000572,MEM-00090,2026-06-11T11:20,qr_code
CHK-000573,MEM-00091,2026-06-07T09:45,badge
CHK-000574,MEM-00091,2026-06-12T19:30,badge
CHK-000575,MEM-00091,2026-06-16T11:30,badge
CHK-000576,MEM-00091,2026-06-16T11:30,badge
CHK-000577,MEM-00091,2026-06-16T14:45,badge
CHK-000578,MEM-00091,2026-06-17T08:10,qr_code
CHK-000579,MEM-00091,2026-06-17T18:10,badge
CHK-000580,MEM-00092,2026-06-03T16:30,qr_code
CHK-000581,MEM-00092,2026-06-07T09:10,badge
CHK-000582,MEM-00092,2026-06-11T14:30,qr_code
CHK-000583,MEM-00092,2026-06-13T17:20,qr_code
CHK-000584,MEM-00092,2026-06-18T08:00,qr_code
CHK-000585,MEM-00092,2026-06-21T14:10,qr_code
CHK-000586,MEM-00094,2026-06-02T18:00,badge
CHK-000587,MEM-00094,2026-06-04T19:10,badge
CHK-000588,MEM-00094,2026-06-05T14:10,qr_code
CHK-000589,MEM-00094,2026-06-05T15:10,qr_code
CHK-000590,MEM-00094,2026-06-05T19:30,qr_code
CHK-000591,MEM-00094,2026-06-06T16:45,badge
CHK-000592,MEM-00094,2026-06-11T11:20,badge
CHK-000593,MEM-00094,2026-06-12T18:45,qr_code
CHK-000594,MEM-00094,2026-06-13T17:45,badge
CHK-000595,MEM-00094,2026-06-16T17:45,qr_code
CHK-000596,MEM-00094,2026-06-17T08:45,badge
CHK-000597,MEM-00094,2026-06-18T11:20,qr_code
CHK-000598,MEM-00094,2026-06-19T09:20,qr_code
CHK-000599,MEM-00094,2026-06-21T08:20,qr_code
CHK-000600,MEM-00095,2026-06-03T15:20,badge
CHK-000601,MEM-00095,2026-06-05T08:30,badge
CHK-000602,MEM-00095,2026-06-07T14:10,qr_code
CHK-000603,MEM-00095,2026-06-07T15:10,qr_code
CHK-000604,MEM-00095,2026-06-09T19:00,badge
CHK-000605,MEM-00095,2026-06-09T19:45,qr_code
CHK-000606,MEM-00095,2026-06-17T09:30,qr_code
CHK-000607,MEM-00095,2026-06-18T14:30,qr_code
CHK-000608,MEM-00095,2026-06-19T09:30,qr_code
CHK-000609,MEM-00095,2026-06-21T11:30,badge
CHK-000610,MEM-00096,2026-06-11T09:20,badge
CHK-000611,MEM-00096,2026-06-11T19:45,badge
CHK-000612,MEM-00096,2026-06-14T15:45,badge
CHK-000613,MEM-00096,2026-06-18T17:45,qr_code
CHK-000614,MEM-00098,2026-06-07T14:20,badge
CHK-000615,MEM-00098,2026-06-16T08:20,badge
CHK-000616,MEM-00098,2026-06-20T19:10,badge
CHK-000617,MEM-00099,2026-06-04T11:20,badge
CHK-000618,MEM-00099,2026-06-09T15:00,badge
CHK-000619,MEM-00099,2026-06-13T18:30,badge
CHK-000620,MEM-00099,2026-06-14T08:20,qr_code
CHK-000621,MEM-00099,2026-06-14T15:30,badge
CHK-000622,MEM-00099,2026-06-16T19:30,qr_code
CHK-000623,MEM-00100,2026-06-12T15:10,badge
CHK-000624,MEM-00100,2026-06-14T18:45,badge
CHK-000625,MEM-00101,2026-06-17T14:00,qr_code
CHK-000626,MEM-00102,2026-06-02T16:00,qr_code
CHK-000627,MEM-00102,2026-06-05T18:20,qr_code
CHK-000628,MEM-00102,2026-06-16T17:30,badge
CHK-000629,MEM-00103,2026-06-04T18:10,qr_code
CHK-000630,MEM-00103,2026-06-06T09:30,qr_code
CHK-000631,MEM-00103,2026-06-11T08:45,badge
CHK-000632,MEM-00103,2026-06-11T16:10,qr_code
CHK-000633,MEM-00103,2026-06-11T18:45,badge
CHK-000634,MEM-00103,2026-06-19T17:20,qr_code
CHK-000635,MEM-00104,2026-06-11T10:45,badge
CHK-000636,MEM-00104,2026-06-12T11:30,badge
CHK-000637,MEM-00104,2026-06-13T10:10,qr_code
CHK-000638,MEM-00104,2026-06-21T11:00,qr_code
CHK-000639,MEM-00104,2026-06-21T18:30,qr_code
CHK-000640,MEM-00105,2026-06-05T15:45,badge
CHK-000641,MEM-00105,2026-06-05T17:30,badge
CHK-000642,MEM-00105,2026-06-20T09:45,qr_code
CHK-000643,MEM-00105,2026-06-20T14:10,badge
CHK-000644,MEM-00106,2026-06-02T11:10,badge
CHK-000645,MEM-00106,2026-06-06T16:30,qr_code
CHK-000646,MEM-00106,2026-06-07T17:45,badge
CHK-000647,MEM-00106,2026-06-09T17:10,qr_code
CHK-000648,MEM-00106,2026-06-10T08:10,badge
CHK-000649,MEM-00106,2026-06-10T10:00,qr_code
CHK-000650,MEM-00106,2026-06-13T11:10,qr_code
CHK-000651,MEM-00107,2026-06-03T17:10,badge
CHK-000652,MEM-00107,2026-06-03T17:30,qr_code
CHK-000653,MEM-00107,2026-06-04T16:45,badge
CHK-000654,MEM-00107,2026-06-05T18:20,qr_code
CHK-000655,MEM-00107,2026-06-05T19:20,badge
CHK-000656,MEM-00107,2026-06-06T16:45,qr_code
CHK-000657,MEM-00107,2026-06-09T11:10,badge
CHK-000658,MEM-00107,2026-06-10T14:45,qr_code
CHK-000659,MEM-00107,2026-06-11T08:45,badge
CHK-000660,MEM-00107,2026-06-16T10:00,qr_code
CHK-000661,MEM-00107,2026-06-20T10:20,qr_code
CHK-000662,MEM-00107,2026-06-20T15:30,qr_code
CHK-000663,MEM-00107,2026-06-21T08:20,badge
CHK-000664,MEM-00108,2026-06-04T15:10,qr_code
CHK-000665,MEM-00108,2026-06-09T11:30,badge
CHK-000666,MEM-00108,2026-06-10T16:30,badge
CHK-000667,MEM-00108,2026-06-12T16:20,badge
CHK-000668,MEM-00108,2026-06-13T11:30,badge
CHK-000669,MEM-00108,2026-06-14T15:20,qr_code
CHK-000670,MEM-00108,2026-06-18T18:00,qr_code
CHK-000671,MEM-00108,2026-06-21T17:45,qr_code
CHK-000672,MEM-00109,2026-06-02T15:45,qr_code
CHK-000673,MEM-00109,2026-06-05T17:10,qr_code
CHK-000674,MEM-00109,2026-06-12T09:10,qr_code
CHK-000675,MEM-00109,2026-06-18T18:20,badge
CHK-000676,MEM-00109,2026-06-21T19:45,qr_code
CHK-000677,MEM-00110,2026-06-09T08:45,qr_code
CHK-000678,MEM-00110,2026-06-16T16:00,qr_code
CHK-000679,MEM-00110,2026-06-18T09:30,qr_code
CHK-000680,MEM-00112,2026-06-02T16:00,qr_code
CHK-000681,MEM-00112,2026-06-04T10:10,badge
CHK-000682,MEM-00112,2026-06-05T17:00,qr_code
CHK-000683,MEM-00112,2026-06-07T08:20,badge
CHK-000684,MEM-00112,2026-06-12T09:00,badge
CHK-000685,MEM-00112,2026-06-12T14:20,badge
CHK-000686,MEM-00112,2026-06-13T18:20,qr_code
CHK-000687,MEM-00112,2026-06-16T08:00,qr_code
CHK-000688,MEM-00112,2026-06-19T17:10,qr_code
CHK-000689,MEM-00113,2026-06-06T16:20,badge
CHK-000690,MEM-00113,2026-06-09T14:10,badge
CHK-000691,MEM-00113,2026-06-10T19:10,badge
CHK-000692,MEM-00113,2026-06-11T14:00,qr_code
CHK-000693,MEM-00113,2026-06-14T16:20,qr_code
CHK-000694,MEM-00113,2026-06-14T19:30,badge
CHK-000695,MEM-00113,2026-06-20T10:00,qr_code
CHK-000696,MEM-00114,2026-06-04T17:00,qr_code
CHK-000697,MEM-00114,2026-06-14T09:10,qr_code
CHK-000698,MEM-00114,2026-06-17T19:00,badge
CHK-000699,MEM-00114,2026-06-21T08:00,badge
CHK-000700,MEM-00115,2026-06-05T11:10,qr_code
CHK-000701,MEM-00115,2026-06-09T18:20,badge
CHK-000702,MEM-00117,2026-06-02T19:20,badge
CHK-000703,MEM-00117,2026-06-03T08:45,qr_code
CHK-000704,MEM-00117,2026-06-03T11:10,badge
CHK-000705,MEM-00117,2026-06-07T08:20,badge
CHK-000706,MEM-00117,2026-06-18T09:00,qr_code
CHK-000707,MEM-00117,2026-06-19T10:20,badge
CHK-000708,MEM-00117,2026-06-19T11:00,badge
CHK-000709,MEM-00117,2026-06-20T16:20,qr_code
CHK-000710,MEM-00118,2026-06-09T14:20,qr_code
CHK-000711,MEM-00118,2026-06-13T10:00,badge
CHK-000712,MEM-00118,2026-06-16T18:45,qr_code
CHK-000713,MEM-00118,2026-06-17T16:00,qr_code
CHK-000714,MEM-00118,2026-06-21T08:20,badge
CHK-000715,MEM-00119,2026-06-05T11:45,badge
CHK-000716,MEM-00119,2026-06-06T14:00,qr_code
CHK-000717,MEM-00119,2026-06-11T10:10,badge
CHK-000718,MEM-00119,2026-06-13T18:45,badge
CHK-000719,MEM-00121,2026-06-03T09:00,badge
CHK-000720,MEM-00121,2026-06-06T18:45,badge
CHK-000721,MEM-00121,2026-06-09T18:00,qr_code
CHK-000722,MEM-00121,2026-06-10T09:00,badge
CHK-000723,MEM-00121,2026-06-10T09:20,qr_code
CHK-000724,MEM-00121,2026-06-10T11:30,badge
CHK-000725,MEM-00121,2026-06-14T18:00,badge
CHK-000726,MEM-00121,2026-06-16T11:30,badge
CHK-000727,MEM-00121,2026-06-18T16:30,badge
CHK-000728,MEM-00122,2026-06-07T19:00,qr_code
CHK-000729,MEM-00125,2026-06-03T11:30,badge
CHK-000730,MEM-00125,2026-06-07T18:00,qr_code
CHK-000731,MEM-00125,2026-06-11T09:00,qr_code
CHK-000732,MEM-00125,2026-06-14T19:00,qr_code
CHK-000733,MEM-00125,2026-06-14T19:20,qr_code
CHK-000734,MEM-00125,2026-06-18T11:10,badge
CHK-000735,MEM-00125,2026-06-18T19:30,badge
CHK-000736,MEM-00125,2026-06-19T17:20,qr_code
CHK-000737,MEM-00125,2026-06-20T17:45,badge
CHK-000738,MEM-00126,2026-06-03T14:20,badge
CHK-000739,MEM-00126,2026-06-06T11:45,badge
CHK-000740,MEM-00126,2026-06-17T10:10,qr_code
CHK-000741,MEM-00126,2026-06-19T19:30,badge
CHK-000742,MEM-00126,2026-06-20T11:20,badge
CHK-000743,MEM-00127,2026-06-02T16:45,qr_code
CHK-000744,MEM-00127,2026-06-14T19:00,badge
CHK-000745,MEM-00127,2026-06-18T14:20,badge
CHK-000746,MEM-00128,2026-06-04T14:30,badge
CHK-000747,MEM-00128,2026-06-05T10:00,qr_code
CHK-000748,MEM-00128,2026-06-05T10:10,qr_code
CHK-000749,MEM-00128,2026-06-11T16:20,qr_code
CHK-000750,MEM-00128,2026-06-17T16:20,qr_code
CHK-000751,MEM-00128,2026-06-19T09:45,badge
CHK-000752,MEM-00128,2026-06-21T19:30,qr_code
CHK-000753,MEM-00129,2026-06-02T11:45,badge
CHK-000754,MEM-00129,2026-06-09T19:30,badge
CHK-000755,MEM-00130,2026-06-02T17:45,qr_code
CHK-000756,MEM-00130,2026-06-09T10:30,badge
CHK-000757,MEM-00130,2026-06-11T16:10,badge
CHK-000758,MEM-00130,2026-06-11T19:10,badge
CHK-000759,MEM-00130,2026-06-12T19:00,badge
CHK-000760,MEM-00130,2026-06-16T08:10,qr_code
CHK-000761,MEM-00130,2026-06-20T10:10,qr_code
CHK-000762,MEM-00131,2026-06-02T09:00,qr_code
CHK-000763,MEM-00131,2026-06-02T17:00,badge
CHK-000764,MEM-00131,2026-06-03T19:10,qr_code
CHK-000765,MEM-00131,2026-06-09T10:30,qr_code
CHK-000766,MEM-00131,2026-06-13T08:45,qr_code
CHK-000767,MEM-00131,2026-06-13T10:30,qr_code
CHK-000768,MEM-00131,2026-06-18T14:10,badge
CHK-000769,MEM-00131,2026-06-18T16:30,qr_code
CHK-000770,MEM-00131,2026-06-19T17:00,qr_code
CHK-000771,MEM-00131,2026-06-20T15:10,qr_code
CHK-000772,MEM-00132,2026-06-02T14:00,qr_code
CHK-000773,MEM-00132,2026-06-03T09:20,qr_code
CHK-000774,MEM-00132,2026-06-03T10:20,qr_code
CHK-000775,MEM-00132,2026-06-10T19:45,badge
CHK-000776,MEM-00132,2026-06-13T16:10,badge
CHK-000777,MEM-00132,2026-06-16T17:45,badge
CHK-000778,MEM-00132,2026-06-18T16:20,qr_code
CHK-000779,MEM-00132,2026-06-21T18:00,badge
CHK-000780,MEM-00133,2026-06-03T18:30,badge
CHK-000781,MEM-00133,2026-06-03T18:45,badge
CHK-000782,MEM-00133,2026-06-06T18:20,badge
CHK-000783,MEM-00133,2026-06-10T10:30,badge
CHK-000784,MEM-00133,2026-06-10T16:10,badge
CHK-000785,MEM-00133,2026-06-11T11:10,qr_code
CHK-000786,MEM-00133,2026-06-13T17:45,qr_code
CHK-000787,MEM-00133,2026-06-18T14:00,qr_code
CHK-000788,MEM-00134,2026-06-04T15:00,qr_code
CHK-000789,MEM-00134,2026-06-04T18:10,qr_code
CHK-000790,MEM-00134,2026-06-06T18:45,badge
CHK-000791,MEM-00134,2026-06-10T08:10,qr_code
CHK-000792,MEM-00134,2026-06-10T09:20,qr_code
CHK-000793,MEM-00134,2026-06-16T17:20,badge
CHK-000794,MEM-00134,2026-06-17T19:10,badge
CHK-000795,MEM-00134,2026-06-17T19:45,qr_code
CHK-000796,MEM-00134,2026-06-19T11:00,qr_code
CHK-000797,MEM-00135,2026-06-03T09:45,qr_code
CHK-000798,MEM-00135,2026-06-04T16:10,qr_code
CHK-000799,MEM-00135,2026-06-06T08:20,badge
CHK-000800,MEM-00135,2026-06-07T14:00,qr_code
CHK-000801,MEM-00135,2026-06-10T11:20,qr_code
CHK-000802,MEM-00135,2026-06-13T15:20,qr_code
CHK-000803,MEM-00135,2026-06-16T19:10,badge
CHK-000804,MEM-00135,2026-06-20T14:10,badge
CHK-000805,MEM-00136,2026-06-03T11:00,badge
CHK-000806,MEM-00136,2026-06-04T17:10,qr_code
CHK-000807,MEM-00136,2026-06-04T19:45,badge
CHK-000808,MEM-00136,2026-06-10T15:45,badge
CHK-000809,MEM-00136,2026-06-17T08:00,qr_code
CHK-000810,MEM-00138,2026-06-05T19:30,badge
CHK-000811,MEM-00138,2026-06-09T18:10,badge
CHK-000812,MEM-00138,2026-06-11T17:00,badge
CHK-000813,MEM-00138,2026-06-11T19:30,badge
CHK-000814,MEM-00138,2026-06-12T10:00,badge
CHK-000815,MEM-00138,2026-06-12T19:10,qr_code
CHK-000816,MEM-00138,2026-06-17T11:10,badge
CHK-000817,MEM-00139,2026-06-05T19:20,badge
CHK-000818,MEM-00139,2026-06-18T09:30,badge
CHK-000819,MEM-00139,2026-06-18T15:30,qr_code
CHK-000820,MEM-00139,2026-06-21T19:00,badge
CHK-000821,MEM-00141,2026-06-02T10:45,qr_code
CHK-000822,MEM-00141,2026-06-06T14:10,badge
CHK-000823,MEM-00141,2026-06-07T14:00,badge
CHK-000824,MEM-00141,2026-06-12T19:30,badge
CHK-000825,MEM-00141,2026-06-16T08:20,qr_code
CHK-000826,MEM-00141,2026-06-16T17:30,qr_code
CHK-000827,MEM-00141,2026-06-19T14:20,badge
CHK-000828,MEM-00141,2026-06-21T14:45,badge
CHK-000829,MEM-00142,2026-06-06T17:20,qr_code
CHK-000830,MEM-00142,2026-06-13T11:30,badge
CHK-000831,MEM-00142,2026-06-14T19:30,qr_code
CHK-000832,MEM-00142,2026-06-17T17:10,qr_code
CHK-000833,MEM-00142,2026-06-18T09:45,badge
CHK-000834,MEM-00142,2026-06-19T08:45,badge
CHK-000835,MEM-00142,2026-06-19T10:45,qr_code
CHK-000836,MEM-00142,2026-06-19T19:10,qr_code
CHK-000837,MEM-00142,2026-06-20T14:10,qr_code
CHK-000838,MEM-00143,2026-06-04T14:10,badge
CHK-000839,MEM-00143,2026-06-05T09:30,qr_code
CHK-000840,MEM-00143,2026-06-05T11:45,badge
CHK-000841,MEM-00143,2026-06-06T16:20,badge
CHK-000842,MEM-00143,2026-06-06T17:45,badge
CHK-000843,MEM-00143,2026-06-07T11:20,qr_code
CHK-000844,MEM-00143,2026-06-12T16:45,badge
CHK-000845,MEM-00143,2026-06-13T17:45,qr_code
CHK-000846,MEM-00143,2026-06-16T18:45,qr_code
CHK-000847,MEM-00143,2026-06-20T11:30,qr_code
CHK-000848,MEM-00143,2026-06-21T09:10,badge
CHK-000849,MEM-00145,2026-06-05T08:00,badge
CHK-000850,MEM-00145,2026-06-10T19:20,badge
CHK-000851,MEM-00145,2026-06-12T09:30,badge
CHK-000852,MEM-00145,2026-06-12T18:30,badge
CHK-000853,MEM-00145,2026-06-17T16:00,qr_code
CHK-000854,MEM-00145,2026-06-17T17:30,badge
CHK-000855,MEM-00145,2026-06-18T10:20,qr_code
CHK-000856,MEM-00145,2026-06-21T16:00,qr_code
CHK-000857,MEM-00147,2026-06-02T09:00,badge
CHK-000858,MEM-00147,2026-06-03T19:45,badge
CHK-000859,MEM-00147,2026-06-04T10:30,qr_code
CHK-000860,MEM-00147,2026-06-05T18:00,qr_code
CHK-000861,MEM-00147,2026-06-07T17:20,badge
CHK-000862,MEM-00147,2026-06-16T08:00,badge
CHK-000863,MEM-00147,2026-06-17T09:30,badge
CHK-000864,MEM-00147,2026-06-18T10:00,qr_code
CHK-000865,MEM-00147,2026-06-18T11:10,badge
CHK-000866,MEM-00147,2026-06-19T19:20,badge
CHK-000867,MEM-00148,2026-06-02T15:00,qr_code
CHK-000868,MEM-00148,2026-06-09T15:10,qr_code
CHK-000869,MEM-00148,2026-06-11T10:00,qr_code
CHK-000870,MEM-00148,2026-06-12T11:20,badge
CHK-000871,MEM-00148,2026-06-13T16:20,qr_code
CHK-000872,MEM-00148,2026-06-14T18:45,badge
CHK-000873,MEM-00148,2026-06-19T17:20,qr_code
CHK-000874,MEM-00148,2026-06-20T18:00,qr_code
CHK-000875,MEM-00149,2026-06-05T09:30,badge
CHK-000876,MEM-00149,2026-06-05T17:20,badge
CHK-000877,MEM-00149,2026-06-06T17:20,badge
CHK-000878,MEM-00149,2026-06-07T08:10,badge
CHK-000879,MEM-00149,2026-06-14T10:00,badge
CHK-000880,MEM-00149,2026-06-16T18:20,qr_code
CHK-000881,MEM-00149,2026-06-18T16:20,qr_code
CHK-000882,MEM-00149,2026-06-19T18:20,qr_code
CHK-000883,MEM-00149,2026-06-20T09:20,badge
CHK-000884,MEM-00151,2026-06-02T15:30,qr_code
CHK-000885,MEM-00151,2026-06-06T19:30,qr_code
CHK-000886,MEM-00151,2026-06-07T08:30,badge
CHK-000887,MEM-00151,2026-06-09T17:20,badge
CHK-000888,MEM-00151,2026-06-09T18:00,badge
CHK-000889,MEM-00151,2026-06-10T15:00,qr_code
CHK-000890,MEM-00151,2026-06-10T16:45,qr_code
CHK-000891,MEM-00151,2026-06-13T08:45,badge
CHK-000892,MEM-00151,2026-06-18T19:00,badge
CHK-000893,MEM-00152,2026-06-02T16:20,qr_code
CHK-000894,MEM-00152,2026-06-03T17:00,qr_code
CHK-000895,MEM-00152,2026-06-03T19:10,badge
CHK-000896,MEM-00152,2026-06-07T14:20,qr_code
CHK-000897,MEM-00152,2026-06-13T19:20,qr_code
CHK-000898,MEM-00152,2026-06-18T08:10,qr_code
CHK-000899,MEM-00153,2026-06-05T11:45,badge
CHK-000900,MEM-00153,2026-06-05T16:10,badge
CHK-000901,MEM-00153,2026-06-06T17:00,qr_code
CHK-000902,MEM-00153,2026-06-09T17:10,qr_code
CHK-000903,MEM-00153,2026-06-10T17:10,badge
CHK-000904,MEM-00153,2026-06-12T09:00,qr_code
CHK-000905,MEM-00153,2026-06-16T17:45,badge
CHK-000906,MEM-00153,2026-06-19T15:45,qr_code
CHK-000907,MEM-00155,2026-06-07T16:00,badge
CHK-000908,MEM-00155,2026-06-09T14:20,qr_code
CHK-000909,MEM-00155,2026-06-14T18:00,qr_code
CHK-000910,MEM-00155,2026-06-17T14:30,qr_code
CHK-000911,MEM-00155,2026-06-19T14:30,badge
CHK-000912,MEM-00155,2026-06-20T08:00,badge
CHK-000913,MEM-00156,2026-06-03T16:20,qr_code
CHK-000914,MEM-00156,2026-06-04T19:00,badge
CHK-000915,MEM-00156,2026-06-05T15:20,badge
CHK-000916,MEM-00156,2026-06-07T10:00,qr_code
CHK-000917,MEM-00156,2026-06-07T18:20,badge
CHK-000918,MEM-00156,2026-06-09T10:45,qr_code
CHK-000919,MEM-00156,2026-06-09T19:45,badge
CHK-000920,MEM-00156,2026-06-11T19:10,badge
CHK-000921,MEM-00156,2026-06-12T14:30,qr_code
CHK-000922,MEM-00156,2026-06-13T08:45,badge
CHK-000923,MEM-00156,2026-06-13T17:20,qr_code
CHK-000924,MEM-00156,2026-06-16T16:00,badge
CHK-000925,MEM-00156,2026-06-18T18:30,qr_code
CHK-000926,MEM-00156,2026-06-19T16:00,qr_code
CHK-000927,MEM-00156,2026-06-20T08:45,badge
CHK-000928,MEM-00157,2026-06-04T09:30,qr_code
CHK-000929,MEM-00157,2026-06-07T09:00,badge
CHK-000930,MEM-00157,2026-06-10T10:30,badge
CHK-000931,MEM-00157,2026-06-10T15:00,qr_code
CHK-000932,MEM-00157,2026-06-13T17:45,badge
CHK-000933,MEM-00157,2026-06-13T19:30,badge
CHK-000934,MEM-00157,2026-06-14T15:20,qr_code
CHK-000935,MEM-00157,2026-06-16T14:20,badge
CHK-000936,MEM-00159,2026-06-04T08:45,qr_code
CHK-000937,MEM-00159,2026-06-10T11:10,qr_code
CHK-000938,MEM-00159,2026-06-11T08:10,qr_code
CHK-000939,MEM-00159,2026-06-12T11:30,qr_code
CHK-000940,MEM-00159,2026-06-16T10:00,badge
CHK-000941,MEM-00159,2026-06-17T08:20,qr_code
CHK-000942,MEM-00159,2026-06-19T17:20,qr_code
CHK-000943,MEM-00160,2026-06-04T18:45,qr_code
CHK-000944,MEM-00160,2026-06-09T08:20,badge
CHK-000945,MEM-00160,2026-06-09T16:45,qr_code
CHK-000946,MEM-00160,2026-06-11T17:30,badge
CHK-000947,MEM-00160,2026-06-13T08:45,badge
CHK-000948,MEM-00160,2026-06-13T16:45,qr_code
CHK-000949,MEM-00161,2026-06-02T19:45,qr_code
CHK-000950,MEM-00161,2026-06-12T17:20,badge
CHK-000951,MEM-00161,2026-06-17T14:20,badge
CHK-000952,MEM-00161,2026-06-17T18:30,qr_code
CHK-000953,MEM-00161,2026-06-19T08:45,qr_code
CHK-000954,MEM-00161,2026-06-19T10:00,badge
CHK-000955,MEM-00161,2026-06-21T19:10,qr_code
CHK-000956,MEM-00162,2026-06-07T16:45,badge
CHK-000957,MEM-00162,2026-06-16T18:00,badge
CHK-000958,MEM-00162,2026-06-19T11:20,qr_code
CHK-000959,MEM-00163,2026-06-05T14:45,qr_code
CHK-000960,MEM-00163,2026-06-06T16:20,badge
CHK-000961,MEM-00163,2026-06-07T14:10,qr_code
